pmid,doi,year,title
41506403,10.1016/j.arth.2026.01.013,2026,Severe Coronal Plane Deformity Correction in Total Knee Arthroplasty Is Associated With Increased Surgeon Physiologic Demand.
41192529,10.1016/j.arth.2025.10.113,2026,International Consensus Meeting on Orthopaedic Infection: Differences Between ICM 2018 and ICM 2025.
41213413,10.1016/j.arth.2025.11.006,2026,Age at Periacetabular Osteotomy Does Not Reduce the Likelihood of Excellent 20-Year Patient-Reported Outcomes in Native Hips: A K-Means Clustering Analysis.
41109363,10.1016/j.arth.2025.10.037,2026,Preoperative Activity Levels in Patients Who Undergo Total Hip Arthroplasty Distinctively Affect the Postoperative Recovery Process and Forgotten Joint Score-12: A Prospective Cohort Study Using a Triaxial Accelerometer.
41276234,10.1016/j.arth.2025.11.038,2026,Characteristics of Adult Reconstructive Hip and Knee Fellowship Graduates Pursuing Private Practice versus Academic Careers.
41390323,10.1016/j.arth.2025.07.052,2026,"Preserving Scientific Integrity in Academic Publishing: Navigating Artificial Intelligence, Journal Policies, and the Impact Factor as a Quality Indicator."
41421710,10.1016/j.arth.2025.12.027,2026,Current Total Hip Arthroplasty Resident Experience During Orthopaedic Surgery Training: A Self-Reported Survey.
41173159,10.1016/j.arth.2025.10.063,2026,Increased Risk of Stress Fractures Following Second-Side Periacetabular Osteotomy: A Retrospective Cohort Study.
41232851,10.1016/j.arth.2025.11.008,2026,Fractured Autonomy: The Cost of Orthopaedic Practice Consolidation.
41106706,10.1016/j.arth.2025.10.029,2026,To Fix or Replace? A Systematic Review and Meta-Analysis on Surgical Management of Acetabular Fractures in the Elderly.
41075941,10.1016/j.arth.2025.10.004,2026,Are Patients Who Have Pre-Existing Psychiatric Diagnoses Less Likely to Achieve the Centers for Medicare & Medicaid Services Defined Substantial Clinical Benefit Following Total Hip and Total Knee Arthroplasty?
41106708,10.1016/j.arth.2025.10.023,2026,Implementing the Total Hip and Knee Arthroplasty Patient-Reported Outcome-Based Performance Measure in Outpatient and Ambulatory Surgical Center Settings: A Practical Review of New Centers for Medicare and Medicaid Services Policies.
41106707,10.1016/j.arth.2025.10.021,2026,Global Offset Restoration: A Critical Factor Influencing Limb-Length Correction after Total Hip Arthroplasty in Legg-Calvé-Perthes disease.
41106705,10.1016/j.arth.2025.10.026,2026,"Predicting Outcomes of Periprosthetic Joint Infection Treated With Debridement, Antibiotics, and Implant Retention: An External Validation of the KLIC (Kidney, Liver, Index Surgery, Cemented Prosthesis, C-Reactive Protein) Score."
41106704,10.1016/j.arth.2025.10.033,2026,Emerging Concepts in Periprosthetic Joint Infection Research: Infection Recurrence and Microbe Persistence.
41106702,10.1016/j.arth.2025.10.030,2026,Periprosthetic Joint Infections After Unicompartmental Knee Arthroplasty Occur More Commonly in Patients Who Have Rheumatoid Arthritis.
41106701,10.1016/j.arth.2025.10.031,2026,Lower Reported Success Rates of Two-Stage Revisions for Periprosthetic Joint Infections Using Musculoskeletal Infection Society Outcome Reporting Tool at a Specialty Referral Center.
41101571,10.1016/j.arth.2025.10.019,2026,Incidence of Liner Dissociation and All-Cause Revision With Uncemented Acetabular Components in Primary Total Hip Arthroplasty.
41075944,10.1016/j.arth.2025.09.055,2026,"Timing of Debridement, Antibiotics, and Implant Retention Within 48 Hours for Acute Knee Periprosthetic Joint Infection May Not Improve Success Rate."
41101566,10.1016/j.arth.2025.10.020,2026,Cementless Total Knee Arthroplasty Outcomes Are Comparable Across Age Groups: A National Database Study.
41101565,10.1016/j.arth.2025.10.017,2026,Extended Antibiotic Use in Total Knee Arthroplasty Is Not Associated With Decreased Periprosthetic Joint Infection Rates.
41093152,10.1016/j.arth.2025.10.010,2026,Cementless versus Cemented Total Knee Arthroplasty: A 5-Year Survivorship Analysis.
41093151,10.1016/j.arth.2025.10.011,2026,Preoperative Cryoneurolysis Improves Pain and Function for at Least 12 Months after Total Knee Arthroplasty: A Multicenter Registry Study.
40972991,10.1016/j.arth.2025.09.018,2026,"Metal Hypersensitivity Is Associated With Inferior Implant Survivorship in Total Knee Arthroplasty, but Not Total Hip Arthroplasty: A Large-Database Matched-Cohort Analysis."
41106709,10.1016/j.arth.2025.10.025,2026,Clinical Outcomes of Fixed-Bearing Total Knee Arthroplasty Using Non-Cross-Linked Vitamin E-Enriched Polyethylene: A Retrospective Comparison With Conventional Polyethylene at Mean Nine-Year Follow-Up.
41101569,10.1016/j.arth.2025.10.016,2026,Hypothyroidism Is Associated With Increased Medical and Surgical Complications Following Total Joint Arthroplasty: A Systematic Review and Meta-Analysis.
41067454,10.1016/j.arth.2025.09.048,2026,A United States Medicare Population-Based Cost-Effectiveness Analysis of Cemented Stem Fixation When Treating Femoral Neck Fractures.
40972990,10.1016/j.arth.2025.09.016,2026,Contralateral Total Knee Arthroplasty More Than One Year Apart: Do Patient-Reported Outcomes and Health Care Utilization Differ After Each Surgery?
41072556,10.1016/j.arth.2025.09.054,2026,"The Impact of Glucagon-Like Peptide-1 Receptor Agonist Use on Clinical Outcomes After Total Hip and Knee Arthroplasty: A Systematic Review and Meta-Analysis of 346,899 Patients."
41072557,10.1016/j.arth.2025.10.006,2026,Outcomes after Contemporary Cementless Versus Cemented Primary Total Knee Arthroplasty at Five Years: Some Subtle Differences.
41072555,10.1016/j.arth.2025.09.052,2026,Comparison of Cutibacterium avidum Versus acnes in Periprosthetic Hip Infections: A Matched Cohort Analysis.
41072554,10.1016/j.arth.2025.09.056,2026,The Effect of Body Mass Index on the Efficacy of Semaglutide Use at the Time of Total Knee Arthroplasty.
41067462,10.1016/j.arth.2025.10.005,2026,Total Knee Arthroplasty Out-of-Pocket Costs on the Rise: A Nationwide Analysis of Financial Burden and Regional Disparities.
41067459,10.1016/j.arth.2025.09.049,2026,Primary Total Knee Arthroplasty in Patients Who Have Neuromuscular Disorders and Genu Recurvatum Using a Rotating-Hinge Implant: A Case Series With a Mean 4-Year Follow-Up.
41067458,10.1016/j.arth.2025.09.047,2026,Malnutrition and Clinical Factors as Predictors of Extended Hospital Stay After Total Hip Arthroplasty: Development of a Predictive Nomogram.
41067457,10.1016/j.arth.2025.09.042,2026,Mean Opioid Use Estimates May Mask Different Longitudinal Use Patterns in Orthopaedic Populations: Group-Based Trajectory Modeling Is an Alternative.
41067456,10.1016/j.arth.2025.09.043,2026,Superior Transverse Atraumatic Reconstruction Total Hip Arthroplasty Achieves Similar Satisfaction and Minimal Clinically Important Differences When Compared to the Direct Anterior Approach: A Propensity Score Matched Study With Two-Year Outcomes.
41067455,10.1016/j.arth.2025.09.040,2026,Fellowship Training in Adult Reconstruction Is Associated With Decreased Complications up to Two Years Following Total Knee Arthroplasty.
41067453,10.1016/j.arth.2025.09.050,2026,"Association of Metformin Use With Osteoarthritis Incidence, Progression, and Joint Arthroplasty Risk in the Knee and Hip: A Systematic Review and Meta-Analysis."
41067452,10.1016/j.arth.2025.09.044,2026,Central Sensitization Elevates the Minimal Clinically Important Difference of Brief Pain Inventory Scores After Total Knee Arthroplasty.
41061831,10.1016/j.arth.2025.09.041,2026,Understanding Patient Expectations and Outcomes After Total Knee Arthroplasty: A Cross-Sectional Indian Study.
41052730,10.1016/j.arth.2025.09.046,2026,"A Prospective, Single-Center, Randomized Controlled Study Comparing Non-Resurfacing versus Resurfacing in a Cohort of 250 Posterior-Stabilized Total Knee Arthroplasty With a Minimum Five-Year Follow-Up."
41072561,10.1016/j.arth.2025.09.051,2026,Circulating Bacteriophage DNA Distinguishes Staphylococcal Infection From Commensal Colonization.
41047089,10.1016/j.arth.2025.09.045,2026,The Impact of Fellowship Training on Surgical Outcomes in Total Hip Arthroplasty: A Propensity Score-Matched Analysis.
41038544,10.1016/j.arth.2025.09.038,2026,Ensuring Access to High Quality Care in Revision Total Knee Arthroplasty: An Analysis of Referral Patterns and Clinical Outcomes at a Tertiary Care Center.
41072562,10.1016/j.arth.2025.10.007,2026,Mechanical Load-To-Shear Failure of Cemented Patellar Components in Well-Functioning Postmortem Total Knee Arthroplasties.
41072559,10.1016/j.arth.2025.10.009,2026,Revision Total Hip Arthroplasty in Juvenile Idiopathic Arthritis: Survivorship After a Mean Follow-Up of 11 Years.
40992596,10.1016/j.arth.2025.09.024,2026,Comparative Effects of Porous Tantalum and Porous Titanium: A Systematic Review and Meta-Analysis.
40992597,10.1016/j.arth.2025.09.026,2026,Low-Dose Aspirin: The Safest Prophylactic Approach for Venous Thromboembolism Prevention Following Total Hip Arthroplasty Across All Risk Profiles.
40992598,10.1016/j.arth.2025.09.020,2026,Management of Chronic Antithrombotic Medication in Total Joint Arthroplasty: A Primer for the Orthopaedic Surgeon.
40998067,10.1016/j.arth.2025.09.023,2026,Efficacy of Lower-Limb Wearables to Assess Recovery Following Total Hip or Knee Arthroplasty: A Systematic Review and Meta-Analysis.
41109362,10.1016/j.arth.2025.10.036,2026,Prospective Evaluation of Hip-Spine Dynamics in Patients Who Have a Primary Total Hip Arthroplasty Dislocation: A Matched Case-Control Study.
40998068,10.1016/j.arth.2025.09.025,2026,Prior Authorization in Primary Total Hip Arthroplasty: Delays Without Financial Gains.
41016608,10.1016/j.arth.2025.09.030,2026,Comparison of Outcomes in Total Hip Arthroplasty for Unilateral Crowe Type IV Hip Dislocation With and Without Femoral Shortening Osteotomy: Determining Factors for Shortening.
41016609,10.1016/j.arth.2025.09.027,2026,Expanding the Scope of Centers for Medicare and Medicaid Services Patient-Reported Outcome Measures Mandatory Reporting: Evaluating Total Hip Arthroplasty Outcomes Beyond Substantial Clinical Benefit for Hip Disability and Osteoarthritis Outcome Score-Joint Replacement.
41016610,10.1016/j.arth.2025.09.034,2026,The Effectiveness of the Patient-Reported Outcomes Measurement Information System Global Health Instrument Mental Health T-Score Versus the Brief Resiliency Scale at Identifying the Potential for Poor Outcomes Following Elective Total Knee and Hip Arthroplasty.
41016612,10.1016/j.arth.2025.09.028,2026,Similar Revision Rates for High- and Low-Viscosity Cement in Total Knee Arthroplasty.
41022270,10.1016/j.arth.2025.09.036,2026,Outcomes of Patients Treated With Porous Tantalum Acetabular Reconstruction for Pathologic Acetabular Fractures.
41033592,10.1016/j.arth.2025.08.034,2026,Results of Cementless Total Hip Arthroplasty Using Third-Generation Ceramic-On-Ceramic Bearings: A Minimum 15-Year Follow-Up.
40998069,10.1016/j.arth.2025.09.022,2026,Soft Tissue-To-Bone Ratio Outperforms Body Mass Index in Predicting Periprosthetic Joint Infection in Total Knee Arthroplasty: A Retrospective Case-Control Study.
40972989,10.1016/j.arth.2025.09.019,2026,The Majority of Total Joint Arthroplasty Patients Have Hypovitaminosis D: An Analysis From a Single Tertiary Care Center in China.
40935345,10.1016/j.arth.2025.08.079,2026,Antibiotic Prophylaxis for Dental Procedures Following Total Joint Arthroplasty: A Systematic Review and Meta-Analysis.
40840658,10.1016/j.arth.2025.08.032,2026,In Vivo Wear Analysis of Third- versus Second-Generation Moderately Crosslinked Polyethylene Liners in Total Hip Arthroplasty.
40972987,10.1016/j.arth.2025.09.015,2026,"Preoperative Psychiatric Diagnosis Predicts Worse Patient-Reported Outcome Measures, Higher Dissatisfaction, and Increased Health Care Utilization Following Total Knee Arthroplasty: Analysis of Over 13,000 Patients."
40967379,10.1016/j.arth.2025.09.014,2026,Incarcerated Patients Are More Likely to Undergo Reoperation After Elective Total Joint Arthroplasty than Nonincarcerated Patients.
40962210,10.1016/j.arth.2025.09.010,2026,"Primary Total Knee Fixation Methods in Morbidly Obese Patients: Cemented, Stemmed, and Cementless Designs."
40946937,10.1016/j.arth.2025.09.011,2026,In-Hospital Exposure and Opioids Prescribed after Total Knee Arthroplasty.
40945758,10.1016/j.arth.2025.09.012,2026,Impact of Silver Coating on Periprosthetic Joint Infection Risk in Modular Endoprostheses Used in Primary and Revision Arthroplasty: A Systematic Review and Meta-Analysis.
40945757,10.1016/j.arth.2025.09.009,2026,"One- Versus Two-Component Single-Stage Exchange Total Knee Arthroplasty for Periprosthetic Joint Infections: Medical Complications, Hospital Readmissions, and Failures."
40939942,10.1016/j.arth.2025.09.006,2026,Lidocaine-Bupivacaine Spinal Proves Safe and Effective in Outpatient Total Joint Arthroplasty.
40939941,10.1016/j.arth.2025.09.008,2026,Evaluating the Efficacy of Dual Versus Single Antibiotic-Loaded Bone Cement in Hip Arthroplasty: A Systematic Review and Meta-Analysis.
40939940,10.1016/j.arth.2025.09.003,2026,Cobalt Chrome Heads Underperform Ceramic and Ceramicized Metal Heads in the Younger Population: An American Joint Replacement Registry Report.
40939939,10.1016/j.arth.2025.09.007,2026,Nail-Plate Combination Fixation for Periprosthetic Distal Femoral Fractures Allows Early Weight-Bearing With Low Reoperation and Revision Rates.
40935347,10.1016/j.arth.2025.09.002,2026,The Association Between Intraoperative Heparin and Postoperative Thrombotic Complications after Total Hip and Knee Arthroplasty: A Retrospective Analysis.
40935346,10.1016/j.arth.2025.08.080,2026,Motor Nerve Palsy After Primary Total Hip Arthroplasty: A Case-Control Analysis With Radiographic Review.
40935344,10.1016/j.arth.2025.09.001,2026,Risk Factors for Readmission After Unicompartmental Knee Arthroplasty.
40930468,10.1016/j.arth.2025.08.077,2026,Minimum 10-Year Follow-Up of Patients 50 Years or less Undergoing Total Hip Arthroplasty Who Have Fourth-Generation Ceramic 32-mm Femoral Heads on Highly Cross-Linked Polyethylene.
40930469,10.1016/j.arth.2025.08.083,2026,Long-Term Risk of Dementia up to Three Decades After Total Joint Arthroplasty: A Population-Based Cohort Study.
40876662,10.1016/j.arth.2025.08.052,2026,Results of Knee Arthrodesis Using an Intramedullary Modular Arthrodesis System After Failed Total Knee Arthroplasty After Up to 17 Years.
40921223,10.1016/j.arth.2025.08.067,2026,Residual Hindfoot Valgus Alignment Detected by True Mechanical Axis Is Associated With Poorer Clinical Outcomes After Total Knee Arthroplasty: The Role of Ankle Osteoarthritis.
40912339,10.1016/j.arth.2025.08.072,2026,Utility of Multiclass Machine Learning Algorithms in Predicting Same-Day Discharge Following Primary Total Knee Arthroplasty.
40912338,10.1016/j.arth.2025.08.074,2026,Effect of Oral Direct Factor Xa Inhibitors on the Prevalence of Hip Heterotopic Ossification Following Arthroplasty for Acute Femoral Neck Fracture: A Propensity Score-matched Cohort Study.
40912337,10.1016/j.arth.2025.08.073,2026,Short-Term Complications of Preoperative Weight Loss Strategies in Total Knee Arthroplasty: Bariatric Surgery Versus Glucagon-Like Peptide-1 Receptor Agonists.
40912336,10.1016/j.arth.2025.08.078,2026,"Systematic Review of Metal Concentrations in Blood, Serum, and Tissue Following Primary and Revision Total Knee Arthroplasty."
40912335,10.1016/j.arth.2025.06.073,2026,Direct Anterior Approach Combined With Proximal Femoral Osteotomy for Crowe Type IV Developmental Dysplasia in Total Hip Arthroplasty.
40907673,10.1016/j.arth.2025.08.068,2026,Is Semaglutide a Safer Weight-Management Option Than Bariatric Surgery for Patients Undergoing Total Hip Arthroplasty (THA)?
40902690,10.1016/j.arth.2025.08.070,2026,The Safety of Patients Who Have Preoperative Venous Thromboembolism Undergoing Joint Arthroplasty.
40902689,10.1016/j.arth.2025.08.069,2026,Risk Factors for Periprosthetic Fractures Following Total Hip Arthroplasty in Patients Younger Than 50 Years.
40902688,10.1016/j.arth.2025.08.075,2026,Can Preoperative Patient-Reported Outcome Measures Predict Clinical Outcomes Following Total Knee Arthroplasty?
40902687,10.1016/j.arth.2025.08.071,2026,Limited Efficacy of Pharmacological Interventions for Improving Postoperative Sleep Quality in Primary Total Joint Arthroplasty Patients: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.
40902686,10.1016/j.arth.2025.08.028,2026,Preoperative NarxCare Overdose Risk Scores Greater than 200 Are Associated With Worse 1-Year Patient-Reported Outcomes and Dissatisfaction after Primary Total Knee Arthroplasty.
41061830,10.1016/j.arth.2025.09.039,2026,Income Inequality Quantified by the Gini Index Is an Indicator for Adverse Total Knee Arthroplasty Outcomes.
40885216,10.1016/j.arth.2025.08.064,2026,"Disruptive Bleeding and Comorbidity Burden in Total Knee Arthroplasty: Associations With Costs, Lengths of Stay, and Readmissions."
40921225,10.1016/j.arth.2025.08.081,2026,Surgical Approach Does Not Influence Instability Risk in Primary Total Hip Arthroplasty With Monobloc Dual Mobility Cup.
40803559,10.1016/j.arth.2025.08.011,2026,Corticosteroid-Enhanced Multimodal Cocktail Periarticular Injection in Total Knee Arthroplasty Does Not Increase Risks of Periprosthetic Joint Infection.
40972988,10.1016/j.arth.2025.09.017,2026,Longitudinal Assessment of Impingement Risk Following Total Hip Arthroplasty Through the Direct Anterior Approach.
40865699,10.1016/j.arth.2025.08.065,2026,Body Mass Index > 40 Is Not Correlated With Early Complications in Patients Undergoing Primary Total Joint Arthroplasty at an Ambulatory Surgical Center.
40865698,10.1016/j.arth.2025.08.059,2026,Survivorship and Cause-Specific Revision Risk Following Primary Total Knee Arthroplasty Using a Newer Versus Older Generation Implant System From the Same Manufacturer.
40865696,10.1016/j.arth.2025.08.066,2026,Eligibility for One-Stage Exchange Arthroplasty for Hip Periprosthetic Joint Infection Predicts Survivorship: A Retrospective Review of 368 Cases.
40865695,10.1016/j.arth.2025.08.048,2026,"Incidence, Timing, and Implications of Postoperative Manipulation Under Anesthesia (MUA) Following Cemented Versus Cementless Total Knee Arthroplasty (TKA)."
40865692,10.1016/j.arth.2025.08.043,2026,Preoperative Patient-Reported Outcome Measures Phenotypes as Predictors of 1-Year Outcomes in Medial Unicompartmental Knee Arthroplasty: Insights From 940 UKA Procedures.
40850519,10.1016/j.arth.2025.08.049,2026,Importance of Labral Injury in Periacetabular Osteotomy: Implications for Joint Preservation in Developmental Dysplasia of the Hip.
40848815,10.1016/j.arth.2025.08.035,2026,The Femoral Head Edema Zone: A Novel Classification Scheme to Better Predict Osteonecrosis Progression.
40848814,10.1016/j.arth.2025.08.046,2026,Bilateral Total Knee Arthroplasties Performed With and Without Computer Navigation: Prospective 11-Year Postoperative Evaluation.
40848813,10.1016/j.arth.2025.08.023,2026,A Deep Learning Tool for Hip Minimum Joint Space Width Calculation on Antero-posterior Pelvis Radiographs.
40848812,10.1016/j.arth.2025.08.047,2026,Differences by Sex in Perioperative Opioid Prescription Patterns for Outpatient Total Knee Arthroplasty.
40846124,10.1016/j.arth.2025.08.026,2026,Does Postoperative Colonoscopy Increase the Risk for Hip and Knee Periprosthetic Joint Infection? A Systematic Review and Meta-Analysis.
40846123,10.1016/j.arth.2025.08.024,2026,Impact of Robotic-Assisted Technology on Joint Awareness Following Total Joint Arthroplasty: A Systematic Review and Meta-Analysis.
40840661,10.1016/j.arth.2025.08.031,2026,Lower Complication and Revision Rates Among Patients Who Undergo Unicompartmental Knee Arthroplasty Performed by Adult Reconstruction-Trained Surgeons.
40840660,10.1016/j.arth.2025.08.017,2026,"Quality of Life and Outcomes After Treatment Failure for Recurrent Periprosthetic Joint Infection of Total Knee Arthroplasty: A Multicenter Retrospective Comparison of Transfemoral Amputation, Arthrodesis, and Permanent Spacer."
40840659,10.1016/j.arth.2025.08.033,2026,Patients Utilizing Opioids Before Total Joint Arthroplasty Have Greater Social Determinants of Health Deficits than Opioid-Naïve Patients.
40876661,10.1016/j.arth.2025.08.058,2026,Survivorship of Highly Cross-Linked Polyethylene in Total Hip Arthroplasty: 20-Year Follow-Up.
40840657,10.1016/j.arth.2025.08.015,2026,One- or Two-Stage Hip Revision? High Mortality in One-Stage Challenges Its Growing Popularity: A Registry Study.
40840656,10.1016/j.arth.2025.08.027,2026,"Patient Profiles, Implant Survivorships, and Functional Outcomes of Total Knee Arthroplasty in Patients Aged Less than 50 Years in the Past Two Decades: A Systematic Review and Meta-Analysis."
40835014,10.1016/j.arth.2025.08.025,2026,Does Traumatic Brain Injury Increase Surgical and Medical Complications After Total Hip Arthroplasty?
40835013,10.1016/j.arth.2025.08.019,2026,The Effect of Intraoperative Administration of Oxidized Regenerated Cellulose on Blood Loss and Thigh Swelling After Total Knee Arthroplasty: A Single-Blind Randomized Controlled Trial.
40835012,10.1016/j.arth.2025.08.014,2026,Does a 36-mm Head Increase Cumulative Revision Rate in Total Hip Arthroplasty When Compared to a 32-mm Head? A Study From the Australian Orthopaedic Association National Joint Replacement Registry.
40835011,10.1016/j.arth.2025.08.018,2026,Cementless Total Hip Arthroplasty Using a Third-Generation Alumina-On-Alumina Ceramic or Alumina-On-Highly Cross-Linked Polyethylene Bearing: 20- to 30-Year Follow-Up.
40835010,10.1016/j.arth.2025.08.016,2026,Defining Patient Acceptable Symptom State for Primary Total Hip Arthroplasty: A 10-Year Follow-Up Study.
40825487,10.1016/j.arth.2025.08.020,2026,Optimal Timing of Bronchoscopy After Total Joint Arthroplasty: Impact on Periprosthetic Joint Infection and Revision Rates.
40825485,10.1016/j.arth.2025.08.021,2026,Perioperative Repetitive Transcranial Magnetic Stimulation Reduces Postoperative Cognitive Dysfunction and Inflammation in Elderly Patients Undergoing Total Knee Arthroplasty: A Randomized Controlled Trial.
40812460,10.1016/j.arth.2025.07.074,2026,The Use of Medial Pivot Prostheses for the Treatment of Moderate and Severe Deformities.
40812459,10.1016/j.arth.2025.08.006,2026,"Efficacy of Muscle Relaxants on a Multimodal Analgesic Regimen in Total Knee Arthroplasty: A Prospective, Double-Blind, Placebo-Controlled, Randomized Trial."
40803564,10.1016/j.arth.2025.08.008,2026,Medial Unicompartmental Knee Arthroplasty for Osteonecrosis: A Cohort Study Comparing Cemented and Cementless Fixation.
40803563,10.1016/j.arth.2025.08.007,2026,Not so Fast! Feasibility and Safety of Outpatient Revision Total Knee Arthroplasty.
40803561,10.1016/j.arth.2025.08.012,2026,"Chronic Pain Diagnosis Before Total Knee Arthroplasty Leads to Higher Readmission Risk, Lower Patient-Reported Outcome Measures, and Dissatisfaction at One Year: An Analysis of 13,894 Patients."
40803560,10.1016/j.arth.2025.07.072,2026,Detecting Artificial Intelligence-Generated Text in Personal Statements of Adult Reconstruction Fellowship Applicants.
40876660,10.1016/j.arth.2025.08.045,2026,Can a Matched Case-Control Methodology Efficiently Estimate Functional Relationships Between Knee Implant Alignment and Revision Risk? A Simulation-Based Analysis.
40782944,10.1016/j.arth.2025.08.002,2026,Novel Technologies in Periprosthetic Joint Infection: Emerging Diagnostics.
40659232,10.1016/j.arth.2025.07.020,2026,A Systematic Review of Randomized Controlled Trials on Contemporary Cementless Total Knee Arthroplasty.
40780489,10.1016/j.arth.2025.07.066,2026,Complications Following Total Hip Arthroplasty in Patients Who Have Acetabular Fracture Versus Primary Osteoarthritis: A Retrospective Cohort Analysis.
40701285,10.1016/j.arth.2025.07.028,2026,A Missed Opportunity? Osteoporosis Treatment Following Femoral Neck Fractures: Reducing the Risk of Secondary Hip Fracture.
40780488,10.1016/j.arth.2025.07.073,2026,Heart Failure Patients Achieve Clinically Relevant Thresholds in Patient-Reported Outcome Measures After Total Hip Arthroplasty Despite Higher Health-Care Utilization.
40780486,10.1016/j.arth.2025.07.068,2026,Ipsilateral Lower-Limb Alignment after Total Hip Arthroplasty for Dysplastic Hip Osteoarthritis.
40769266,10.1016/j.arth.2025.07.063,2026,Minimum 10-Year Outcomes of Total Hip Arthroplasty After Periacetabular Osteotomy.
40754184,10.1016/j.arth.2025.07.065,2026,Patients Who Have Limited English Proficiency Are More Likely to Receive Elective Total Joint Arthroplasty.
40738233,10.1016/j.arth.2025.07.053,2026,Primary Total Knee Arthroplasty Using a Cementless Highly Porous Titanium Tibial Baseplate: A Minimum 10-Year Follow-Up.
40716582,10.1016/j.arth.2025.07.046,2026,Outcomes of Low-Dose 2% Mepivacaine Spinal for Total Hip and Knee Arthroplasty in an Ambulatory Surgery Center Setting.
40714215,10.1016/j.arth.2025.07.045,2026,Inpatient Medicare Total Hip Arthroplasties Have Distinct Characteristics and Are Less Likely to Achieve Substantial Clinical Benefit for Hip Disability and Osteoarthritis Outcome Score for Joint Replacement: Implications for Centers for Medicare and Medicaid Services Patient-Reported Outcome Measures Policy.
40714213,10.1016/j.arth.2025.07.044,2026,Do the Ten-Year Functional Outcomes and Revision Rates of Total Hip Arthroplasty in Obese and Morbidly Obese Patients Justify Restricting Their Access to Surgery?
40714212,10.1016/j.arth.2025.07.040,2026,Restless Legs Syndrome Is Associated With Higher Rates of Dislocation After Total Hip Arthroplasty.
40714210,10.1016/j.arth.2025.07.041,2026,Reliable Outcomes Provided by a Rotating Hinge Knee Arthroplasty for Patients Who Have Moderate-To-Severe Arthrofibrosis.
40714209,10.1016/j.arth.2025.07.027,2026,Who Is on Call? Trends in Hemiarthroplasty Versus Total Hip Arthroplasty for Femoral Neck Fractures Based on Subspecialty Training.
40714208,10.1016/j.arth.2025.07.043,2026,Hemiarthroplasty Versus Total Hip Arthroplasty for Femoral Neck Fracture in the Elderly: An Analysis From the American Joint Replacement Registry.
40706718,10.1016/j.arth.2025.07.033,2026,Outcomes of One-Stage Total Hip Arthroplasty With Postoperative Intra-Articular Antibiotic Infusion for Chronic Infection After Periarticular Internal Fixation Failure.
40659231,10.1016/j.arth.2025.07.011,2026,Intraoperative Coronal Alignment Safe Zones Influence Patient Outcomes Following Total Knee Arthroplasty: A Systematic Review and Network Meta-Analysis.
40706717,10.1016/j.arth.2025.07.036,2026,"Patient, Hospital, and Outcome Factors Associated With Attaining Substantial Clinical Benefit Following Primary Total Hip Arthroplasty."
40664564,10.1016/j.arth.2025.06.071,2026,Silk Fibroin Wound Dressing Significantly Decreases Hypersensitivity Compared to 2-Octyl Cyanoacrylate Mesh Dressing.
40685029,10.1016/j.arth.2025.07.024,2026,The Effect of Component Design and Tibial Tray Orientation on Weight-Bearing Postoperative Kinematics for Total Knee Arthroplasty: A Parametric Analysis of Multiple Variables.
40685028,10.1016/j.arth.2025.07.032,2026,Biomechanical Evaluation of Cemented Composite Beam and Cementless Collared and Collarless Triple Taper Femoral Stems With and Without Prophylactic Calcar Wiring.
40685027,10.1016/j.arth.2025.07.037,2026,Effects of Surgeon Volume on Outcomes Following Primary Total Hip Arthroplasty in the Morbidly Obese: An Analysis From the American Joint Replacement Registry.
40685026,10.1016/j.arth.2025.07.034,2026,Impact of Surgeon Subspecialty on Outcome Following Hip Arthroplasty for Femoral Neck Fracture.
40685025,10.1016/j.arth.2025.07.023,2026,Total Hip Arthroplasty Patient-Reported Outcome Measures Plateau by One Year: A Scoping Review and Meta-Analysis.
40683392,10.1016/j.arth.2025.07.008,2026,"Outcome of Debridement, Antibiotics, and Implant Retention for Treatment of Late Acute Hematogenous Periprosthetic Joint Infections."
40683391,10.1016/j.arth.2025.07.025,2026,Conversion Total Hip Arthroplasty After Intramedullary Nailing: Outcomes Based on Surgical Approach.
40683390,10.1016/j.arth.2025.07.026,2026,"Obesity Class Does Not Associate With Incidence, Timing, or Invasiveness of Reoperations After Total Hip Arthroplasty."
40683389,10.1016/j.arth.2025.07.009,2026,The Impact of Surgical Timing on Mortality and Reoperation Rates in Periprosthetic Proximal Femoral Fractures: A Matched Multicenter Cohort Study.
40681026,10.1016/j.arth.2025.07.013,2026,Outcomes of Cemented versus Cementless Total Hip Arthroplasty Following Displaced Femoral Neck Fracture in Patients Under 65 Years of Age.
40681025,10.1016/j.arth.2025.07.016,2026,Preoperative Versus Postoperative Adductor Canal Block for Total Knee Arthroplasty: A Randomized Controlled Trial.
40675513,10.1016/j.arth.2025.07.007,2026,Prior Cellulitis as a Risk Factor for Periprosthetic Joint Infection in Total Knee Arthroplasty: Influence of Timing and Antibiotic Prophylaxis.
40675512,10.1016/j.arth.2025.07.017,2026,Which Medications Are Effective in Reducing the Risk of Arthrofibrosis After Total Knee Arthroplasty?
40701283,10.1016/j.arth.2025.07.029,2026,"Robot-Assisted Total Hip Arthroplasty Versus Conventional Surgery in Terms of Surgical Accuracy, Function, Trauma, and Complications: A Prospective, Multicenter, Parallel-Group, Open-Label Randomized Controlled Trial."
